GEOID,API,ncescode,name,levelcode_sch,rating_sch,frpl_sch,enrollment_sch,white_sch,black_sch,hispanic_sch,asian_sch,multiracial_sch,native_american_sch,distance,feet,white_tract,black_tract,asian_tract,hispanic_tract,highschool_tract,bachelors_tract,med_earnings_adults,poverty_tract,foodstamps_tract
6097152201,409700058,6.36E+10,Nueva Vista High School,"m,h",1,0.553,42,0.157895,0.0263158,0.763158,0.0263158,NA,0.0263158,7717.627,25320.3,0.760186,0.01121138,0.04730653,0.1802024,0.9055244,0.3226581,NA,0.1850124,0.7172414
6097152202,409700045,63264005078,Madrone Elementary School,"e,m",7,0.473,412,0.508997,0.0257069,0.326478,0.0642674,0.0257069,0.0411311,10711.42,35142.46,0.7379646,0.01348597,0.0243061,0.212796,0.8926902,0.3270293,NA,0.1091024,0.3090909
6097152203,409700058,63581011850,Santa Rosa Charter School For The Arts,"e,m",7,0.307,332,0.64507,0.0084507,0.250704,0.0225352,0.0647887,0.0056338,7476.281,24528.48,0.8074499,0.06446991,0.01833811,0.09226361,0.9237702,0.3957942,NA,0.145606,0
6097152300,409700045,63581006129,Proctor Terrace Elementary School,"e,m",8,0.341,457,0.637744,0.010846,0.227766,0.03470719,0.0780911,0.00650759,9213.148,30226.86,0.8856826,0.01065483,0.027303,0.1138735,0.8848557,0.5117524,46972,0.05405405,0.6612904
6097152400,409700058,63581006122,Hidden Valley Elementary Satellite School,"e,m",9,0.225,704,0.531884,0.0318841,0.227536,0.1449273,0.042029,0.00144928,9719.709,31888.81,0.7734686,0.006264917,0.08910103,0.1065036,0.7982421,0.4931129,62399,0.03024234,0
6097152501,409700045,63264005080,Whited Elementary Charter School,"e,m",9,0.495,456,0.536264,0.0285714,0.307692,0.09230771,0.010989,0.021978,10420.15,34186.84,0.8357971,0.02387992,0.02797362,0.158972,0.9021883,0.2765252,NA,0.08403745,0.4066667
6097152502,409700045,63583006679,Maria Carrillo High School,h,9,0.163,1599,0.616395,0.0256571,0.193992,0.0982478,0.0581977,0.0068836,11870.86,38946.39,0.8230393,0.008905487,0.03993106,0.2522264,0.9160305,0.345922,NA,0.1343632,0.654321
6097152502,409700045,63264005077,Binkley Elementary Charter School,"e,m",7,0.513,391,0.53222,0.00954654,0.365155,0.03102623,0.0453461,0.00238663,11289.78,37039.95,0.8230393,0.008905487,0.03993106,0.2522264,0.9160305,0.345922,NA,0.1343632,0.654321
6097152502,409700045,63583011482,Santa Rosa Accelerated Charter School,m,10,0.023,128,0.65625,0.0078125,0.078125,0.1796875,0.078125,NA,12111.65,39736.37,0.8230393,0.008905487,0.03993106,0.2522264,0.9160305,0.345922,NA,0.1343632,0.654321
6097152502,409700045,63583006131,Rincon Valley Middle School,m,9,0.204,842,0.588305,0.022673,0.210024,0.08472553,0.0918854,0.00238663,12111.65,39736.37,0.8230393,0.008905487,0.03993106,0.2522264,0.9160305,0.345922,NA,0.1343632,0.654321
6097152600,409700044,63264008646,Austin Creek Elementary School,"e,m",10,0.071,401,0.735941,0.00244499,0.0757946,0.141809,0.0391198,0.00488998,9982.746,32751.79,0.8704364,0.007006761,0.05248924,0.09932391,0.8968481,0.4946907,57843,0.05568531,0.328125
6097152600,409700045,63264005081,Sequoia Elementary School,"e,m",9,0.168,431,0.752834,0.0294785,0.106576,0.0793651,0.0136054,0.0136054,10907.3,35785.11,0.8704364,0.007006761,0.05248924,0.09932391,0.8968481,0.4946907,57843,0.05568531,0.328125
6097152600,409700045,63264011481,Rincon Valley Charter School,"e,m",7,0.299,169,0.629921,0.0354331,0.216535,0.05118111,0.0275591,0.023622,10907.3,35785.11,0.8704364,0.007006761,0.05248924,0.09932391,0.8968481,0.4946907,57843,0.05568531,0.328125
6097152701,409700058,62400011479,Mark West Charter School,"e,m",8,0.303,182,0.666667,NA,0.280303,0.0151515,0.0151515,0.0227273,9117.172,29911.98,0.8782674,0.01026886,0.02856609,0.1036221,0.8788909,0.3243526,NA,0.1140777,0.548951
6097152701,409700058,6.24E+10,San Miguel Elementary School,"e,m",8,0.332,409,0.551313,0.0119332,0.298329,0.0286396,0.097852,0.0119332,9117.172,29911.98,0.8782674,0.01026886,0.02856609,0.1036221,0.8788909,0.3243526,NA,0.1140777,0.548951
6097152702,409700058,69104007225,Sonoma County Special Education School,"p,e,m,h",1,0.326,487,0.528233,0.0382514,0.349727,0.03278685,0.0127505,0.0218579,8443.132,27700.57,0.7545108,0.0388619,0.01960444,0.2225885,0.8396203,0.2807894,44706,0.1067924,0.8244681
6097152702,409700058,69104009253,Sonoma County Court School,"e,m,h",2,0.852,120,0.2375,0.05,0.6,NA,NA,0.0625,8443.132,27700.57,0.7545108,0.0388619,0.01960444,0.2225885,0.8396203,0.2807894,44706,0.1067924,0.8244681
6097152702,409700058,60012911485,Sonoma County Rop School,h,NA,NA,NA,NA,NA,NA,NA,NA,NA,8443.132,27700.57,0.7545108,0.0388619,0.01960444,0.2225885,0.8396203,0.2807894,44706,0.1067924,0.8244681
6097152702,409700058,6.24E+10,John B. Riebli Elementary School,"e,m",6,0.224,472,0.697959,0.00612245,0.183673,0.03265303,0.0693878,0.0102041,8751.278,28711.54,0.7545108,0.0388619,0.01960444,0.2225885,0.8396203,0.2807894,44706,0.1067924,0.8244681
6097152702,409700058,69104010682,Sonoma County Alternative Education Programs School,"e,m,h",2,0.47,200,0.302326,0.0325581,0.613953,0.00930233,NA,0.0418605,8443.132,27700.57,0.7545108,0.0388619,0.01960444,0.2225885,0.8396203,0.2807894,44706,0.1067924,0.8244681
6097152702,409700058,60003411882,Village Charter Academy,"e,m",4,0.292,109,0.688679,0.00943396,0.141509,0.00943396,0.132075,NA,8156.988,26761.77,0.7545108,0.0388619,0.01960444,0.2225885,0.8396203,0.2807894,44706,0.1067924,0.8244681
6097152702,409700058,6.24E+10,Mark West Elementary School,"e,m",6,0.544,396,0.436451,0.0215827,0.438849,0.02877696,0.0527578,0.0215827,7931.906,26023.32,0.7545108,0.0388619,0.01960444,0.2225885,0.8396203,0.2807894,44706,0.1067924,0.8244681
6097152801,409700058,63045009993,Morrice Schaefer Charter School,"e,m",5,0.537,449,0.322148,0.0290828,0.474273,0.123043,0.0380313,0.0111857,6300.849,20672.08,0.7473469,0.006516478,0.03072054,0.2636381,0.8886159,0.2713623,NA,0.09774296,0.5698925
6097152903,409700058,63581005444,Santa Rosa Charter School,"e,m",8,0.109,194,0.744792,0.0520833,0.114583,0.03645833,0.0416667,NA,5295.505,17373.7,0.5677468,0.03960584,0.07617965,0.5980671,0.6080682,0.1374221,NA,0.1915861,0.7993631
6097152903,409700058,63583006123,Hilliard Comstock Middle School,m,4,0.935,319,0.0628272,0.0183246,0.824607,0.0680628,0.0157068,0.0104712,5303.073,17398.53,0.5677468,0.03960584,0.07617965,0.5980671,0.6080682,0.1374221,NA,0.1915861,0.7993631
6097152903,409700058,63581013339,Cesar Chavez Language Academy,"e,m",NA,0.655,NA,0.0689655,NA,0.793103,0.0344828,0.0689655,0.0172414,5084.875,16682.66,0.5677468,0.03960584,0.07617965,0.5980671,0.6080682,0.1374221,NA,0.1915861,0.7993631
6097152903,409700058,63581006126,James Monroe Elementary School,"e,m",3,0.973,455,0.0204082,0.00907029,0.918367,0.02494327,0.015873,0.00907029,4658.344,15283.28,0.5677468,0.03960584,0.07617965,0.5980671,0.6080682,0.1374221,NA,0.1915861,0.7993631
6097152904,409700058,63583006128,Piner High School,h,6,0.531,997,0.244963,0.0402969,0.57158,0.09119826,0.038176,0.0116649,3705.317,12156.55,0.7520802,0.05181543,0.03971256,0.2021558,0.8434004,0.2399329,NA,0.09893859,0.6419753
6097152904,409700058,63583005446,Grace High School,h,3,0.412,70,0.161765,0.0735294,0.632353,0.0147059,0.0441176,0.0735294,3711.249,12176.01,0.7520802,0.05181543,0.03971256,0.2021558,0.8434004,0.2399329,NA,0.09893859,0.6419753
6097152906,409700058,63045006676,Piner-Olivet Charter School,m,8,0.372,210,0.386473,0.0386473,0.386473,0.1594206,0.0289855,NA,5700.585,18702.71,0.7841977,0.05342847,0.05429864,0.1860425,0.8693009,0.2575988,43699,0.05385152,0.35
6097152906,409700058,63045011180,Jack London Elementary School,"e,m",4,0.395,368,0.357349,0.0432277,0.40634,0.1095101,0.054755,0.0259366,5700.585,18702.71,0.7841977,0.05342847,0.05429864,0.1860425,0.8693009,0.2575988,43699,0.05385152,0.35
6097152906,409700058,63045011480,Northwest Prep at Piner-Olivet School,"m,h",2,0.478,122,0.486726,0.0176991,0.371681,0.0442478,0.0619469,0.0176991,3997.7,13115.81,0.7841977,0.05342847,0.05429864,0.1860425,0.8693009,0.2575988,43699,0.05385152,0.35
6097152906,409700058,6.30E+10,Olivet Elementary Charter School,"e,m",5,0.479,377,0.436975,0.0308123,0.431373,0.02801122,0.0616247,0.0112045,3291.92,10800.26,0.7841977,0.05342847,0.05429864,0.1860425,0.8693009,0.2575988,43699,0.05385152,0.35
6097153001,409700058,63581006120,Helen M. Lehman Elementary School,"e,m",4,0.928,515,0.0757282,0.038835,0.76699,0.06990294,0.0271845,0.0135922,4929.59,16173.19,0.8077944,0.02374633,0.04637519,0.4902919,0.8462933,0.1756971,NA,0.1692615,0.8215859
6097153001,409700058,63583011483,Abraxis Charter School,h,1,0.596,61,0.192982,0.0877193,0.54386,0.0526316,0.0701754,0.0526316,6379.102,20928.81,0.8077944,0.02374633,0.04637519,0.4902919,0.8462933,0.1756971,NA,0.1692615,0.8215859
6097153002,409700058,63581008401,Kid Street Learning Center Charter School,"e,m",1,0.9,70,0.357143,0.0285714,0.442857,NA,0.128571,0.0428571,6688.568,21944.12,0.7195604,0.02009274,0.02369912,0.595741,0.6619681,0.1164894,NA,0.209883,0.768997
6097153002,409700058,63581006125,Abraham Lincoln Elementary School,"e,m",3,0.971,381,0.026738,0.00534759,0.935829,0.01604278,0.00802139,0.00802139,5444.418,17862.27,0.7195604,0.02009274,0.02369912,0.595741,0.6619681,0.1164894,NA,0.209883,0.768997
6097153003,409700058,64320007015,J. X. Wilson Elementary School,"e,m",8,0.625,539,0.34635,0.0288625,0.534805,0.06281836,0.0186757,0.00848896,4030.909,13224.77,0.6919091,0.00551655,0.03510531,0.3839853,0.7759696,0.149444,31677,0.149114,0.7300614
6097153005,409700058,6.28E+10,Oak Grove Elementary/Willowside Middle School,"e,m",8,0.23,797,0.649562,0.020025,0.245307,0.03379222,0.0375469,0.00876095,432.0993,1417.649,0.8048878,0.004540598,0.02190171,0.3153045,0.8469215,0.2332894,39968,0.1448109,1
6097153005,409700058,62784012484,Pivot Online Charter - North Bay,"e,m,h",3,0.54,130,0.525547,0.0145985,0.328467,0.0291971,NA,0.080292,450.0335,1476.488,0.8048878,0.004540598,0.02190171,0.3153045,0.8469215,0.2332894,39968,0.1448109,1
6097153006,409700058,63581009635,Albert F. Biella Elementary School,"e,m",4,0.753,485,0.144165,0.0320366,0.704806,0.04805495,0.0457666,0.00457666,4145.245,13599.89,0.7973048,0,0.02861906,0.2803557,0.8434027,0.1897353,NA,0.144069,0.75
6097153103,409700058,63351005177,Sheppard Elementary School,"e,m",5,0.921,770,0.0250896,0.00716846,0.937276,0.01612901,0.0107527,0.00358423,6289.087,20633.49,0.6551406,0.01198709,0.06708161,0.5389581,0.7069399,0.1420353,NA,0.2054731,0.6056783
6097153104,409700058,63351011178,Roseland Charter School,"e,m,h",4,0.927,747,0.023976,0.002997,0.928072,0.020979,0.003996,0.01998,6728.735,22075.9,0.4751003,0.007552513,0.06372433,0.6754779,0.5158831,0.0944515,NA,0.3231811,0.7406143
6097153104,409700058,63351005176,Roseland Elementary School,"e,m",5,0.928,784,0.0516224,0.00737463,0.879056,0.0309735,0.0176991,0.0117994,6019.885,19750.28,0.4751003,0.007552513,0.06372433,0.6754779,0.5158831,0.0944515,NA,0.3231811,0.7406143
6097153200,409720005,60438013478,Stony Point Academy,"e,m,h",NA,0.814,NA,0.116279,NA,0.744186,0.0465116,0.0465116,NA,5650.242,18537.54,0.5333654,0.02248407,0.08729109,0.4932067,0.791894,0.1408807,NA,0.2026474,0.7964602
6097153200,409720005,60438007865,Meadow View Elementary School,"e,m",4,0.891,393,0.0708861,0.0151899,0.797468,0.09367089,0.00759494,0.0151899,7384.374,24226.95,0.5333654,0.02248407,0.08729109,0.4932067,0.791894,0.1408807,NA,0.2026474,0.7964602
6097153200,409720005,6.36E+10,Elsie Allen High School,h,4,0.775,1050,0.112186,0.016441,0.787234,0.06673118,0.00773694,0.00580271,6187.893,20301.49,0.5333654,0.02248407,0.08729109,0.4932067,0.791894,0.1408807,NA,0.2026474,0.7964602
6097153200,409720005,63583005455,Midrose High School,h,1,0.561,69,0.0454545,0.0151515,0.848485,0.0757576,NA,0.0151515,6187.893,20301.49,0.5333654,0.02248407,0.08729109,0.4932067,0.791894,0.1408807,NA,0.2026474,0.7964602
6097153200,409720005,6.04E+10,Bellevue Elementary School,"e,m",3,0.892,434,0.0635294,0.00470588,0.851765,0.04470584,0.0329412,NA,5649.814,18536.14,0.5333654,0.02248407,0.08729109,0.4932067,0.791894,0.1408807,NA,0.2026474,0.7964602
6097153300,409700058,63583006124,Lawrence Cook Middle School,m,4,0.925,410,0.10219,0.0218978,0.790754,0.06326038,0.00486618,0.0121654,4671.267,15325.68,0.5736495,0.04302764,0.1102387,0.3670697,0.7462126,0.1573143,33998,0.1351093,0.5606936
6097153300,409720004,6.43E+10,Robert L. Stevens Elementary School,"e,m",8,0.799,526,0.0839552,0.0205224,0.742537,0.0988806,0.0279851,0.0261194,5230.513,17160.48,0.5736495,0.04302764,0.1102387,0.3670697,0.7462126,0.1573143,33998,0.1351093,0.5606936
6097153300,409700058,64320007016,Wright Charter School,"e,m",5,0.72,530,0.249493,0.0588235,0.628803,0.0567952,NA,0.00608519,2720.044,8924.03,0.5736495,0.04302764,0.1102387,0.3670697,0.7462126,0.1573143,33998,0.1351093,0.5606936
6097153401,409720004,60267012096,Wscuhsd Community Day School,h,NA,0.8,3,0.6,NA,0.4,NA,NA,NA,2524.756,8283.32,0.8550354,0.02137589,0.0236339,0.102815,0.8914053,0.3974061,NA,0.09110299,0.4586466
6097153401,409720004,6.03E+10,Laguna High School,h,3,0.609,90,0.724138,0.0114943,0.183908,0.0229886,0.0344828,0.0229885,2481.867,8142.609,0.8550354,0.02137589,0.0236339,0.102815,0.8914053,0.3974061,NA,0.09110299,0.4586466
6097153401,409720004,63618006177,Brook Haven Elementary School,"e,m",6,0.388,443,0.64058,0.0173913,0.272464,0.0173913,0.0347826,0.0144928,3472.077,11391.33,0.8550354,0.02137589,0.0236339,0.102815,0.8914053,0.3974061,NA,0.09110299,0.4586466
6097153401,409720004,60267012473,West Sonoma County Consortium School,"p,e,m,h",NA,0.162,25,0.540541,NA,0.459459,NA,NA,NA,2361.711,7748.396,0.8550354,0.02137589,0.0236339,0.102815,0.8914053,0.3974061,NA,0.09110299,0.4586466
6097153401,409720004,63618005457,Sebastopol Independent Charter School,"e,m",7,0.317,268,0.741007,0.00719424,0.0863309,0.00719424,0.118705,NA,2483.472,8147.875,0.8550354,0.02137589,0.0236339,0.102815,0.8914053,0.3974061,NA,0.09110299,0.4586466
6097153401,409720004,6.03E+10,Analy High School,h,9,0.174,1319,0.750913,0.0262966,0.146823,0.0306793,0.036523,0.00876552,2713.628,8902.979,0.8550354,0.02137589,0.0236339,0.102815,0.8914053,0.3974061,NA,0.09110299,0.4586466
6097153401,409720004,63618006178,Park Side Elementary School,e,5,0.515,239,0.433476,0.0128755,0.476395,0.02145919,0.0472103,0.00858369,2687.273,8816.512,0.8550354,0.02137589,0.0236339,0.102815,0.8914053,0.3974061,NA,0.09110299,0.4586466
6097153403,409720004,6.16E+10,Hillcrest Middle School,m,9,0.157,259,0.782918,0.00711744,0.13879,0.04270462,0.024911,0.00355872,3312.547,10867.94,0.891,0.0055,0.0145,0.1255,0.8695226,0.3433617,NA,0.09192129,0.3902439
6097153403,409720004,63618012469,Reach School,"e,m",7,0.255,90,0.784314,NA,0.117647,0.00980392,0.0294118,NA,2309.194,7576.095,0.891,0.0055,0.0145,0.1255,0.8695226,0.3433617,NA,0.09192129,0.3902439
6097153403,409720004,64023010687,SunRidge Charter School,"e,m",7,0.177,240,0.806584,NA,0.0946502,0.00823046,0.0864198,NA,2309.194,7576.095,0.891,0.0055,0.0145,0.1255,0.8695226,0.3433617,NA,0.09192129,0.3902439
6097153404,409720004,64023006653,Twin Hills Charter Middle School,m,9,0.181,311,0.732258,0.016129,0.187097,0.02258061,0.0387097,0.00322581,3881.694,12735.22,0.9077746,0.006460236,0.009801738,0.06460236,0.9078836,0.4139588,NA,0.09904082,0.1862745
6097153501,409700057,6.12E+10,Dunham Elementary School,e,NA,0.25,20,0.75,NA,0.125,NA,0.125,NA,2680.969,8795.83,0.9003643,0.01049925,0.004285408,0.1032783,0.8998932,0.3336893,NA,0.09492036,0.5357143
6097153501,409720005,61584010684,Gravenstein Community Day School,"e,m",NA,NA,1,NA,NA,NA,NA,NA,NA,3271.885,10734.53,0.9003643,0.01049925,0.004285408,0.1032783,0.8998932,0.3336893,NA,0.09492036,0.5357143
6097153501,409720005,6.16E+10,Gravenstein Elementary School,e,9,0.119,426,0.71393,0.00248756,0.151741,0.03731342,0.0920398,0.00248756,3271.885,10734.53,0.9003643,0.01049925,0.004285408,0.1032783,0.8998932,0.3336893,NA,0.09492036,0.5357143
6097153502,409720004,64023006652,Apple Blossom School,e,6,0.265,430,0.690045,0.00452489,0.210407,0.01131222,0.0769231,0.00452489,4698.669,15415.58,0.8517342,0.03859306,0.02662433,0.08255985,0.9195719,0.4357798,NA,0.1394724,0
6097153502,409720004,64023008651,Orchard View School,"e,m,h",8,0.076,187,0.843602,0.00947867,0.0805687,0.00947867,0.042654,0.014218,4698.669,15415.58,0.8517342,0.03859306,0.02662433,0.08255985,0.9195719,0.4357798,NA,0.1394724,0
6097153600,409700369,6.28E+10,Oak Grove Elementary School,e,NA,0.239,70,0.56338,NA,0.28169,0.0140845,0.126761,0.0140845,3418.641,11216.01,0.8475804,0.001942776,0.02296009,0.1630166,0.7641875,0.3273861,NA,0.105207,0.2772277
6097153703,409700369,6.25E+10,Monte Rio Elementary School,"e,m",7,0.713,78,0.776596,0.0106383,0.0957447,0.0212766,0.0851064,NA,10797.77,35425.75,0.8942437,0.01405623,0.009705489,0.07095047,0.9180263,0.2550736,NA,0.2048193,0.3065693
6097153704,409700369,61632010430,Guerneville Community Day School,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,10884.62,35710.7,0.8882078,0.003210741,0.0122592,0.1015762,0.9242073,0.3445476,27245,0.2238762,0.5386819
6097153704,409700369,6.16E+10,Guerneville Elementary School,"e,m",8,0.633,285,0.629893,0.0711744,0.263345,0.01067616,0.00711744,0.0177936,10884.62,35710.7,0.8882078,0.003210741,0.0122592,0.1015762,0.9242073,0.3445476,27245,0.2238762,0.5386819
6097153705,409700369,6.14E+10,Forestville Elementary School,e,NA,0.537,69,0.585366,NA,0.365854,0.0121951,0.0243902,0.0121951,2285.261,7497.575,0.84588,0.03687691,0.01169888,0.1696338,0.8956661,0.2966292,NA,0.1756367,0.4594594
6097153705,409700369,61401012023,Forestville Academy,"e,m",7,0.504,306,0.675,NA,0.225,0.01785716,0.0571429,0.025,2285.261,7497.575,0.84588,0.03687691,0.01169888,0.1696338,0.8956661,0.2966292,NA,0.1756367,0.4594594
6097153705,409700369,6.03E+10,El Molino High School,h,8,0.365,852,0.71405,0.00661157,0.218182,0.01652888,0.0380165,0.00661157,3265.073,10712.18,0.84588,0.03687691,0.01169888,0.1696338,0.8956661,0.2966292,NA,0.1756367,0.4594594
6097153801,409700058,60003405470,Windsor High School,h,7,0.336,1682,0.484813,0.010514,0.412967,0.04088786,0.00934579,0.0116822,11989.25,39334.8,0.6271033,0.006603944,0.03727157,0.4142392,0.7997108,0.2663775,41189,0.08643991,0.9112149
6097153801,409700141,60003406983,Cali Calmecac Language Academy,"e,m",6,0.53,1006,0.257253,0.00386847,0.716634,0.01257254,0.00483559,0.00290135,10736.06,35223.3,0.6271033,0.006603944,0.03727157,0.4142392,0.7997108,0.2663775,41189,0.08643991,0.9112149
6097153801,409700058,60003408652,Windsor Oaks Academy,h,1,0.646,86,0.316456,0.0126582,0.594937,0.0126582,NA,0.0506329,11969.88,39271.27,0.6271033,0.006603944,0.03727157,0.4142392,0.7997108,0.2663775,41189,0.08643991,0.9112149
6097153804,409700141,60003406982,Windsor Middle School,m,7,0.367,904,0.558568,0.0140998,0.370933,0.0303688,0.00542299,0.0195228,10081.58,33076.06,0.8279635,0,0.02522796,0.2455927,0.9124833,0.2972012,NA,0.02133496,0.4166667
6097153804,409700141,60003412211,Insight School of California - North Bay,h,3,NA,159,NA,NA,NA,NA,NA,NA,11205.99,36765.07,0.8279635,0,0.02522796,0.2455927,0.9124833,0.2972012,NA,0.02133496,0.4166667
6097153804,409700141,60003409465,Brooks Elementary School,e,5,0.409,537,0.492537,0.0149254,0.416045,0.02798503,0.0186567,0.016791,10132.77,33244.01,0.8279635,0,0.02522796,0.2455927,0.9124833,0.2972012,NA,0.02133496,0.4166667
6097153807,409700058,60003401797,Mattie Washburn Elementary School,e,NA,0.413,471,0.435272,NA,0.49531,0.01876175,0.043152,0.00562852,11609.16,38087.79,0.9521083,0,0.007548152,0.1168662,0.8717748,0.3979672,55461,0.03227486,0.5909091
6097153808,409700141,60003408407,Windsor Creek Elementary School,e,5,0.413,517,0.491879,0.00696056,0.419954,0.02552206,0.0348028,0.00928074,11346.12,37224.81,0.6667456,0.004973946,0.02960682,0.4346281,0.7900244,0.2124172,40000,0.06608243,0.4213836
6097153901,409700141,60003412585,Bridges Community Based School North County Conso,"e,m,h",NA,NA,38,NA,NA,NA,NA,NA,NA,10054.28,32986.5,0.7912753,0.002922146,0.014402,0.2832394,0.804809,0.3586987,NA,0.08519992,0.7575757
6097153902,409700050,60004402140,Healdsburg High School,h,7,0.435,704,0.416933,0.00479233,0.554313,0.01277954,0.00159744,0.00798722,3451.868,11325.03,0.7002331,0.004895105,0.01235431,0.4412587,0.8076095,0.2864321,32365,0.08396405,0.978022
6097153902,409700050,60004406727,Marce Becerra Academy,h,NA,0.765,37,0.176471,0.0588235,0.705882,NA,0.0588235,NA,3451.868,11325.03,0.7002331,0.004895105,0.01235431,0.4412587,0.8076095,0.2864321,32365,0.08396405,0.978022
6097153903,409700050,60004402141,Healdsburg Junior High School,m,4,0.64,451,0.3309,0.0121654,0.63747,0.00486618,0.0121654,0.00243309,4072.155,13360.09,0.8653801,0.01106143,0.008001883,0.1951047,0.9090614,0.4546931,NA,0.06495646,0.4761905
6097153903,409700050,60004402139,Healdsburg Elementary School,e,4,0.819,745,0.152577,0.00618557,0.826804,0.00824742,0.00206186,0.00412371,4506.256,14784.3,0.8653801,0.01106143,0.008001883,0.1951047,0.9090614,0.4546931,NA,0.06495646,0.4761905
6097154000,409700050,64227006921,West Side Elementary School,"e,m",6,0.194,183,0.788235,NA,0.2,NA,0.00588235,NA,8152.631,26747.48,0.7891738,0.007478633,0.01566951,0.2204416,0.7414568,0.3327338,NA,0.1057692,0.1290322
6097154100,409700053,6.15E+10,Geyserville Educational Park High School,h,6,0.649,70,0.415584,NA,0.532468,0.025974,0.025974,NA,5053.396,16579.39,0.6979663,0.008034145,0.00677881,0.3356766,0.7576375,0.3092329,NA,0.1491184,0.71875
6097154100,409700140,6.02E+10,Alexander Valley Elementary School,"e,m",8,0.333,131,0.666667,NA,0.315789,NA,0.0175439,NA,1614.532,5297.021,0.6979663,0.008034145,0.00677881,0.3356766,0.7576375,0.3092329,NA,0.1491184,0.71875
6097154100,409700053,61515008143,Geyserville Middle School,m,7,0.552,59,0.396552,NA,0.551724,0.0172414,0.0344828,NA,5053.396,16579.39,0.6979663,0.008034145,0.00677881,0.3356766,0.7576375,0.3092329,NA,0.1491184,0.71875
6097154100,409700053,61515007726,Buena Vista High School,h,NA,0.4,3,NA,NA,1,NA,NA,NA,5053.396,16579.39,0.6979663,0.008034145,0.00677881,0.3356766,0.7576375,0.3092329,NA,0.1491184,0.71875
6097154100,409700053,6.15E+10,Geyserville Elementary School,e,3,0.718,124,0.314516,0.00806452,0.645161,0.00806452,0.0241935,NA,5409.543,17747.84,0.6979663,0.008034145,0.00677881,0.3356766,0.7576375,0.3092329,NA,0.1491184,0.71875
6097154202,409700051,6.09E+10,Washington School,m,5,0.634,434,0.395522,0.00248756,0.559701,NA,0.0199005,0.0223881,12327.05,40443.08,0.8035774,0.009108976,0.08330573,0.2341835,0.8829439,0.2371495,NA,0.0454622,0
6097154202,409700051,6.09E+10,Cloverdale High School,h,5,0.54,427,0.453271,0.0046729,0.483645,0.00700935,0.0163551,0.0303738,13112.96,43021.53,0.8035774,0.009108976,0.08330573,0.2341835,0.8829439,0.2371495,NA,0.0454622,0
6097154202,409700051,6.09E+10,Johanna Echols-Hansen High (Continuation) School,h,3,0.478,27,0.521739,NA,0.391304,NA,NA,0.0869565,12701.62,41671.97,0.8035774,0.009108976,0.08330573,0.2341835,0.8829439,0.2371495,NA,0.0454622,0
6097154202,409700051,6.09E+10,Jefferson Elementary School,e,3,0.661,539,0.368512,0.00346021,0.572664,0.00346021,0.0224914,0.0242215,13191.54,43279.34,0.8035774,0.009108976,0.08330573,0.2341835,0.8829439,0.2371495,NA,0.0454622,0
6097154302,409700369,6.17E+10,Harmony Elementary School,e,NA,0.381,73,0.587302,NA,0.206349,0.015873,0.174603,0.015873,7807.573,25615.4,0.9208804,0,0.006841166,0.04699584,0.8705584,0.424583,NA,0.12414,1
6097154302,409700369,63667006215,Bodega Bay Elementary School,e,NA,0.5,41,0.454545,NA,0.5,0.0454545,NA,NA,18666.5,61241.81,0.9208804,0,0.006841166,0.04699584,0.8705584,0.424583,NA,0.12414,1
6097154302,409700369,6.17E+10,Salmon Creek School - A Charter,"e,m",7,0.442,153,0.687075,0.00680272,0.176871,0.0136054,0.115646,NA,7807.573,25615.4,0.9208804,0,0.006841166,0.04699584,0.8705584,0.424583,NA,0.12414,1
6097154303,409700060,6.14E+10,Fort Ross Elementary School,"e,m",NA,0.37,30,0.62963,NA,0.296296,NA,0.0740741,NA,25822.56,84719.7,0.9486468,0.00277585,0.0111034,0.02984039,0.9229107,0.5677233,NA,0.08258154,1
6097154304,409700060,6.26E+10,Montgomery Elementary School,"e,m",NA,0.435,32,0.608696,NA,0.217391,NA,0.130435,0.0434783,17984.71,59004.94,0.8410231,0.007522568,0.009027082,0.1323972,0.9037844,0.3175112,NA,0.1547189,0.2439024
6097154304,409700060,6.18E+10,Horicon Elementary School,"e,m",1,0.864,57,0.287879,NA,0.636364,NA,0.030303,0.0454545,27060.85,88782.32,0.8410231,0.007522568,0.009027082,0.1323972,0.9037844,0.3175112,NA,0.1547189,0.2439024
6097154304,409700060,6.32E+10,Kashia Elementary School,"e,m",NA,1,NA,NA,NA,NA,NA,0.142857,0.857143,27473.72,90136.87,0.8410231,0.007522568,0.009027082,0.1323972,0.9037844,0.3175112,NA,0.1547189,0.2439024
6.10E+09,407720659,64080006742,Valley Home Elementary School,"e,m",6,0.477,167,0.664516,NA,0.316129,0.0129032,NA,0.00645161,5423.035,17792.11,0.9017674,0.002466091,0.03575832,0.1693383,0.8059268,0.2402673,NA,0.09905272,0.5789474
6.10E+09,409900004,6.20E+10,Knights Ferry Elementary School,"e,m",9,0.424,117,0.788235,0.0117647,0.176471,NA,0.0117647,NA,3421.2,11224.41,0.9017674,0.002466091,0.03575832,0.1693383,0.8059268,0.2402673,NA,0.09905272,0.5789474
